"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20220508","동북권","성동구","19","7","0.045","0.009","0.2","0.003"
"20220508","동북권","중랑구","18","6","0.041","0.009","0.2","0.002"
"20220508","동북권","동대문구","18","7","0.045","0.009","0.2","0.002"
"20220508","동북권","성북구","18","5","0.038","0.012","0.3","0.002"
"20220508","동북권","도봉구","12","6","0.045","0.006","0.4","0.003"
"20220508","동북권","강북구","18","8","0.04","0.009","0.2","0.002"
"20220508","동북권","노원구","17","7","0.045","0.007","0.3","0.002"
"20220508","서남권","강서구","23","8","0.04","0.011","0.4","0.002"
"20220508","서남권","구로구","23","6","0.039","0.012","0.3","0.002"
"20220508","서남권","영등포구","20","9","0.038","0.012","0.3","0.002"
"20220508","서남권","동작구","20","11","0.039","0.011","0.3","0.002"
"20220508","서남권","관악구","18","8","0.039","0.012","0.3","0.002"
"20220508","서남권","금천구","18","7","0.043","0.012","0.3","0.002"
"20220508","서남권","양천구","19","8","0.037","0.012","0.3","0.002"
"20220508","동남권","강남구","16","7","0.039","0.01","0.2","0.003"
"20220508","동남권","서초구","15","3","0.039","0.012","0.2","0.003"
"20220508","동남권","송파구","19","7","0.04","0.009","0.3","0.002"
"20220508","동남권","강동구","17","6","0.037","0.007","0.2","0.002"
"20220507","도심권","중구","22","11","0.042","0.009","0.3","0.003"
"20220507","도심권","종로구","28","12","0.042","0.008","0.3","0.002"
"20220507","도심권","용산구","30","14","0.039","0.01","0.3","0.003"
"20220507","서북권","은평구","36","17","0.041","0.007","0.3","0.002"
"20220507","서북권","서대문구","28","10","0.047","0.008","0.4","0.003"
"20220507","서북권","마포구","27","11","0.04","0.012","0.3","0.002"
"20220507","동북권","광진구","27","11","0.039","0.009","0.2","0.003"
"20220507","동북권","성동구","29","12","0.043","0.012","0.3","0.003"
"20220507","동북권","중랑구","27","11","0.041","0.008","0.3","0.002"
"20220507","동북권","동대문구","27","11","0.042","0.009","0.3","0.002"
"20220507","동북권","성북구","29","10","0.04","0.011","0.3","0.002"
"20220507","동북권","도봉구","23","8","0.049","0.006","0.5","0.003"
"20220507","동북권","강북구","27","11","0.046","0.005","0.2","0.002"
"20220507","동북권","노원구","25","11","0.045","0.006","0.3","0.002"
"20220507","서남권","강서구","30","12","0.042","0.009","0.3","0.002"
"20220507","서남권","구로구","33","12","0.042","0.01","0.3","0.002"
"20220507","서남권","영등포구","26","13","0.038","0.01","0.3","0.002"
"20220507","서남권","동작구","28","14","0.043","0.008","0.2","0.002"
"20220507","서남권","관악구","26","11","0.04","0.01","0.3","0.002"
"20220507","서남권","금천구","26","10","0.043","0.011","0.3","0.003"
"20220507","서남권","양천구","28","13","0.039","0.01","0.3","0.002"
"20220507","동남권","강남구","26","11","0.04","0.009","0.3","0.003"
"20220507","동남권","서초구","27","8","0.042","0.01","0.3","0.003"
"20220507","동남권","송파구","30","13","0.038","0.011","0.3","0.002"
"20220507","동남권","강동구","29","12","0.037","0.008","0.2","0.002"
"20220506","도심권","중구","30","19","0.035","0.019","0.4","0.003"
"20220506","도심권","종로구","35","20","0.035","0.018","0.4","0.003"
"20220506","도심권","용산구","38","22","0.03","0.022","0.4","0.003"
"20220506","서북권","은평구","38","24","0.037","0.012","0.4","0.003"
"20220506","서북권","서대문구","33","18","0.039","0.015","0.5","0.004"
"20220506","서북권","마포구","37","18","0.033","0.02","0.4","0.003"
"20220506","동북권","광진구","35","18","0.031","0.017","0.3","0.003"
"20220506","동북권","성동구","40","20","0.036","0.022","0.3","0.004"
"20220506","동북권","중랑구","37","19","0.038","0.015","0.3","0.003"
"20220506","동북권","동대문구","37","20","0.037","0.019","0.3","0.003"
"20220506","동북권","성북구","37","19","0.03","0.02","0.4","0.003"
"20220506","동북권","도봉구","31","17","0.039","0.012","0.6","0.003"
"20220506","동북권","강북구","35","20","0.04","0.01","0.3","0.003"
"20220506","동북권","노원구","35","19","0.038","0.016","0.4","0.003"
"20220506","서남권","강서구","40","20","0.032","0.02","0.4","0.003"
"20220506","서남권","구로구","38","17","0.033","0.02","0.4","0.003"
"20220506","서남권","영등포구","33","20","0.029","0.021","0.4","0.003"
"20220506","서남권","동작구","33","20","0.035","0.016","0.3","0.003"
"20220506","서남권","관악구","34","19","0.033","0.019","0.4","0.003"
"20220506","서남권","금천구","31","17","0.034","0.018","0.3","0.003"
"20220506","서남권","양천구","36","19","0.029","0.02","0.4","0.003"
"20220506","동남권","강남구","34","18","0.031","0.02","0.4","0.003"
"20220506","동남권","서초구","38","17","0.03","0.022","0.3","0.003"
"20220506","동남권","송파구","38","19","0.029","0.022","0.4","0.003"
"20220506","동남권","강동구","35","18","0.03","0.018","0.3","0.003"
"20220505","도심권","중구","26","16","0.05","0.021","0.4","0.004"
"20220505","도심권","종로구","32","18","0.05","0.019","0.5","0.004"
"20220505","도심권","용산구","35","19","0.046","0.023","0.4","0.004"
"20220505","서북권","은평구","35","18","0.053","0.015","0.4","0.003"
"20220505","서북권","서대문구","29","13","0.057","0.015","0.5","0.005"
"20220505","서북권","마포구","31","14","0.051","0.02","0.4","0.004"
"20220505","동북권","광진구","34","18","0.043","0.019","0.3","0.003"
"20220505","동북권","성동구","36","18","0.049","0.025","0.4","0.004"
"20220505","동북권","중랑구","35","17","0.05","0.019","0.4","0.004"
"20220505","동북권","동대문구","35","18","0.053","0.021","0.4","0.003"
"20220505","동북권","성북구","37","17","0.044","0.021","0.4","0.003"
"20220505","동북권","도봉구","30","16","0.056","0.015","0.5","0.004"
"20220505","동북권","강북구","34","19","0.056","0.014","0.4","0.003"
"20220505","동북권","노원구","34","21","0.052","0.02","0.5","0.004"
"20220505","서남권","강서구","34","15","0.053","0.017","0.4","0.004"
"20220505","서남권","구로구","36","13","0.049","0.019","0.4","0.004"
"20220505","서남권","영등포구","32","16","0.049","0.018","0.4","0.003"
"20220505","서남권","동작구","32","19","0.051","0.017","0.4","0.003"
"20220505","서남권","관악구","31","16","0.053","0.019","0.5","0.004"
"20220505","서남권","금천구","29","15","0.05","0.023","0.4","0.004"
"20220505","서남권","양천구","28","14","0.048","0.016","0.4","0.003"
"20220505","동남권","강남구","31","16","0.047","0.02","0.4","0.004"
"20220505","동남권","서초구","31","13","0.046","0.021","0.4","0.003"
"20220505","동남권","송파구","34","17","0.045","0.022","0.4","0.003"
"20220505","동남권","강동구","34","18","0.041","0.021","0.4","0.003"
"20220504","도심권","중구","31","20","0.044","0.03","0.5","0.004"
"20220504","도심권","종로구","36","20","0.044","0.028","0.5","0.004"
"20220504","도심권","용산구","40","22","0.047","0.027","0.4","0.004"
"20220504","서북권","은평구","37","21","0.054","0.021","0.4","0.003"
"20220504","서북권","서대문구","37","16","0.056","0.021","0.6","0.004"
"20220504","서북권","마포구","34","16","0.054","0.022","0.4","0.003"
"20220504","동북권","광진구","38","19","0.043","0.023","0.4","0.003"
"20220504","동북권","성동구","41","21","0.048","0.03","0.5","0.004"
"20220504","동북권","중랑구","39","19","0.051","0.024","0.4","0.003"
"20220504","동북권","동대문구","40","21","0.052","0.027","0.4","0.003"
"20220504","동북권","성북구","44","20","0.042","0.028","0.5","0.003"
"20220504","동북권","도봉구","36","18","0.054","0.02","0.5","0.004"
"20220504","동북권","강북구","40","21","0.052","0.019","0.4","0.003"
"20220504","동북권","노원구","40","23","0.049","0.027","0.5","0.004"
"20220504","서남권","강서구","41","19","0.057","0.021","0.5","0.004"
"20220504","서남권","구로구","43","16","0.051","0.024","0.4","0.004"
"20220504","서남권","영등포구","32","17","0.046","0.026","0.5","0.003"
"20220504","서남권","동작구","36","21","0.054","0.02","0.4","0.003"
"20220504","서남권","관악구","35","18","0.055","0.022","0.5","0.003"
"20220504","서남권","금천구","33","16","0.055","0.025","0.4","0.004"
"20220504","서남권","양천구","33","18","0.049","0.022","0.5","0.003"
"20220504","동남권","강남구","35","19","0.046","0.025","0.5","0.004"
"20220504","동남권","서초구","43","16","0.047","0.027","0.4","0.003"
"20220504","동남권","송파구","42","21","0.046","0.026","0.5","0.004"
"20220504","동남권","강동구","38","19","0.041","0.024","0.4","0.003"
"20220503","도심권","중구","30","20","0.041","0.025","0.4","0.003"
"20220503","도심권","종로구","35","21","0.043","0.022","0.4","0.003"
"20220503","도심권","용산구","38","22","0.042","0.023","0.4","0.003"
"20220503","서북권","은평구","38","22","0.04","0.021","0.3","0.003"
"20220503","서북권","서대문구","33","17","0.045","0.02","0.5","0.005"
"20220503","서북권","마포구","33","18","0.041","0.024","0.3","0.003"
"20220503","동북권","광진구","35","20","0.035","0.022","0.3","0.003"
"20220503","동북권","성동구","39","21","0.042","0.026","0.3","0.003"
"20220503","동북권","중랑구","38","19","0.038","0.025","0.4","0.003"
"20220503","동북권","동대문구","36","20","0.044","0.023","0.4","0.003"
"20220503","동북권","성북구","39","19","0.035","0.026","0.4","0.003"
"20220503","동북권","도봉구","33","16","0.045","0.018","0.5","0.003"
"20220503","동북권","강북구","38","21","0.043","0.016","0.4","0.003"
"20220503","동북권","노원구","38","21","0.039","0.024","0.4","0.003"
"20220503","서남권","강서구","39","20","0.043","0.022","0.4","0.003"
"20220503","서남권","구로구","40","17","0.041","0.024","0.4","0.003"
"20220503","서남권","영등포구","33","19","0.041","0.022","0.4","0.003"
"20220503","서남권","동작구","35","23","0.042","0.019","0.4","0.003"
"20220503","서남권","관악구","33","19","0.046","0.021","0.4","0.003"
"20220503","서남권","금천구","33","19","0.044","0.026","0.4","0.004"
"20220503","서남권","양천구","33","20","0.04","0.021","0.4","0.002"
"20220503","동남권","강남구","34","19","0.041","0.02","0.4","0.003"
"20220503","동남권","서초구","38","15","0.04","0.023","0.3","0.003"
"20220503","동남권","송파구","40","21","0.036","0.028","0.5","0.003"
"20220503","동남권","강동구","35","20","0.033","0.024","0.3","0.003"
"20220502","도심권","중구","38","21","0.043","0.018","0.4","0.003"
"20220502","도심권","종로구","44","21","0.043","0.017","0.5","0.003"
"20220502","도심권","용산구","47","23","0.042","0.019","0.4","0.003"
"20220502","서북권","은평구","52","25","0.038","0.016","0.4","0.003"
"20220502","서북권","서대문구","35","17","0.051","0.013","0.5","0.003"
"20220502","서북권","마포구","45","18","0.043","0.019","0.4","0.003"
"20220502","동북권","광진구","43","19","0.038","0.017","0.3","0.002"
"20220502","동북권","성동구","49","18","0.043","0.017","0.4","0.003"
"20220502","동북권","중랑구","46","20","0.04","0.019","0.4","0.003"
"20220502","동북권","동대문구","47","20","0.043","0.02","0.4","0.002"
"20220502","동북권","성북구","50","22","0.038","0.019","0.4","0.003"
"20220502","동북권","도봉구","39","18","0.045","0.013","0.5","0.003"
"20220502","동북권","강북구","42","19","0.043","0.011","0.4","0.002"
"20220502","동북권","노원구","43","21","0.04","0.017","0.4","0.003"
"20220502","서남권","강서구","50","20","0.043","0.017","0.4","0.003"
"20220502","서남권","구로구","53","20","0.043","0.018","0.4","0.003"
"20220502","서남권","영등포구","42","20","0.042","0.017","0.4","0.002"
"20220502","서남권","동작구","47","22","0.043","0.016","0.4","0.002"
"20220502","서남권","관악구","43","19","0.043","0.019","0.5","0.003"
"20220502","서남권","금천구","43","19","0.041","0.022","0.4","0.003"
"20220502","서남권","양천구","45","20","0.041","0.017","0.4","0.002"
"20220502","동남권","강남구","43","19","0.044","0.016","0.4","0.003"
"20220502","동남권","서초구","48","18","0.042","0.018","0.4","0.002"
"20220502","동남권","송파구","45","20","0.038","0.021","0.4","0.002"
"20220502","동남권","강동구","43","19","0.036","0.018","0.4","0.002"
"20220501","도심권","중구","32","14","0.046","0.014","0.4","0.003"
"20220501","도심권","종로구","40","15","0.047","0.012","0.4","0.003"
"20220501","도심권","용산구","43","16","0.047","0.012","0.4","0.003"
"20220501","서북권","은평구","44","19","0.042","0.012","0.3","0.003"
"20220501","서북권","서대문구","40","14","0.047","0.012","0.5","0.004"
"20220501","서북권","마포구","37","12","0.046","0.014","0.3","0.003"
"20220501","동북권","광진구","39","15","0.043","0.011","0.3","0.002"
"20220501","동북권","성동구","37","11","0.052","0.011","0.3","0.003"
"20220501","동북권","중랑구","41","15","0.045","0.014","0.4","0.003"
"20220501","동북권","동대문구","41","14","0.051","0.012","0.3","0.003"
"20220501","동북권","성북구","51","16","0.042","0.014","0.4","0.003"
"20220501","동북권","도봉구","41","16","0.048","0.01","0.5","0.003"
"20220501","동북권","강북구","41","16","0.044","0.01","0.4","0.002"
"20220501","동북권","노원구","41","19","0.044","0.012","0.4","0.002"
"20220501","서남권","강서구","39","12","0.047","0.013","0.4","0.003"
"20220501","서남권","구로구","50","15","0.045","0.013","0.4","0.003"
"20220501","서남권","영등포구","32","12","0.046","0.011","0.4","0.003"
"20220501","서남권","동작구","40","17","0.047","0.01","0.3","0.003"
"20220501","서남권","관악구","39","15","0.046","0.013","0.4","0.003"
"20220501","서남권","금천구","35","14","0.046","0.014","0.4","0.003"
"20220501","서남권","양천구","34","13","0.044","0.012","0.4","0.002"
"20220501","동남권","강남구","36","14","0.046","0.011","0.4","0.003"
"20220501","동남권","서초구","47","13","0.045","0.011","0.3","0.003"
"20220501","동남권","송파구","45","18","0.044","0.012","0.4","0.003"
